DOI,title,1,2,3,4,5
10.1016/j.envsoft.2011.06.005,"A simulation modeller's legacy: ""Modelling and Simulation of System Dynamics"" by Peter Benyon (2011)",The book is freely accessible and it is available online as a PDF file at: http://www.iemss.org/docs/books/ModSimSysDynA.pdf.,This book provides for the needs of those undertaking simulation.,"We present an electronic book titled ""Simulation and Modelling of System Dynamics"", just recently published online by the International Environmental Modelling & Software Society (iEMSs), and authored by the late Peter Benyon.",The book aims at a wide readership using an informal style.,
10.1007/s13344-016-0047-1,Linking structural equation modeling with Bayesian network and its application to coastal phytoplankton dynamics in the Bohai Bay (2016),"Bayesian networks (BN) have many advantages over other methods in ecological modeling, and have become an increasingly popular modeling tool.","In this method, SEM is used to improve the model structure for BN.","However, BN are flawed in regard to building models based on inadequate existing knowledge.","To overcome this limitation, we propose a new method that links BN with structural equation modeling (SEM).","Furthermore, although the Redfield ratio indicates that phosphorus should be the primary nutrient limiting factor, our results show that silicate plays the most important role in regulating phytoplankton dynamics in the Bohai Bay."
10.1016/j.simpat.2011.09.005,A feasible timetable generator simulation modelling framework for train scheduling problem (2012),The objective is to obtain a feasible train timetable for all trains in the system.,This is the problem of determining a timetable for a set of trains that do not violate track capacities and satisfy some operational constraints.,An important problem in management of railway systems is the train scheduling/timetabling problem.,,
10.1016/j.jhydrol.2013.07.043,A review of 40 years of hydrological science and practice in southern Africa using the Pitman rainfall-runoff model (2013),The capabilities of the model to address societal development impacts are also discussed and a brief example of an uncertainty approach to applying the model is provided.,The paper reviews the developments and applications of the Pitman model in the context of the appropriate outcomes of PUB and the proposed future directions of Panta Rhei.,"The conclusions are that some developments of the Pitman model anticipated more recent international developments, while others have not been ignored even if further efforts are required to effectively implement them.",,
10.1016/j.envsoft.2017.01.021,A service-oriented architecture for coupling web service models using the Basic Model Interface (BMI) (2017),"By implementing the whole orchestration in coupling TopoFlow components, we demonstrate that BMI helps connect web service models by reducing the heterogeneity of variable names, and EMELI-Web makes it convenient to couple BMI-enabled web service models.",We exposed the BMI-enabled models through web services.,Service-oriented approach for model coupling is gradually gaining momentum.,,
10.1002/eap.1530,Integrating ecological theories and traits in process-based modeling of macroinvertebrate community dynamics in streams (2017),Predicting the composition and dynamics of communities is a challenging but useful task to efficiently support ecosystem management.,One of the challenges lies in the proper consideration of model uncertainty.,Their joint implementation in a mechanistic modeling framework should help us to bring community ecology to a new level by improving its predictive abilities.,Model predictions without any calibration were in the right order of magnitude but did not reflect the dynamics of most of the invertebrate taxa well.,"The combination of different ecological theories and trait information in a single mechanistic modeling framework combined with Bayesian inference can thus help to predict responses of communities to environmental changes, which can support ecosystem management."
10.1111/j.1745-6584.2009.00634.x,Groundwater Modeling in Integrated Water Resources Management-Visions for 2020 (2010),"Based on insight gained from this Danish experience, a scientifically realistic scenario for the use of groundwater modeling in 2020 has been developed, in which groundwater models will be a part of sophisticated databases and modeling systems.","The databases and numerical models will be seamlessly integrated, and the tasks of monitoring and modeling will be merged.","Furthermore, the management systems will be constructed with a focus on building credibility of model and data use among all stakeholders and on facilitating a learning process whereby data and models, as well as stakeholders' understanding of the system, are updated to currently available information.","Numerical models for atmospheric, surface water, and groundwater processes will be coupled in one integrated modeling system that can operate at a wide range of spatial scales.",
10.1007/s11356-013-2284-7,Improved management of winter operations to limit subsurface contamination with degradable deicing chemicals in cold regions (2014),"To deal with heterogeneity, a stochastic modelling framework may be appropriate, emphasizing the more robust spatial and temporal moments.","In this paper, the applicability of geophysical methods for characterising soil heterogeneity is considered, aimed at modelling and monitoring changes in contamination.",Examples of a combination of different field techniques for measuring subsoil properties and monitoring contaminants and integration through transport modelling are provided by the SoilCAM project and previous work.,Both scientific challenges of monitoring subsoil contaminants in cold regions and the effective interaction between investigators and management are illustrated.,This paper gives an overview of management considerations required for better control of deicing chemicals in the unsaturated zone at sites with winter maintenance operations in cold regions.
10.1016/j.envsoft.2015.02.004,Efficiency criteria for environmental model quality assessment: A review and its application to wastewater treatment (2015),"Then, for a wastewater treatment plant case-study the dissimilarity of efficiency criteria is analyzed as a function of target variables and operating conditions.","To assist the modeler to choose a relevant pool of efficiency criteria, a method is proposed to identify dissimilar criteria.",To quantify the dissimilarity for the remaining criteria a methodology based on the ratio of shared parameter sets in regions of good performance is proposed.,"In various cases in environmental modeling, modelers need to account for multiple variables and multiple objectives in systems with many processes occurring at different time scales.",After accounting for equivalence of functional form 18 criteria remain for further analysis.
10.2166/nh.2010.009,Systeme Hydrologique Europeen (SHE): review and perspectives after 30 years development in distributed physically-based hydrological modelling (2010),The present paper reviews the development history of the SHE and discusses the practical and scientific difficulties encountered during the different stages of the development.,"Thus, in spite of the original visions, the hydrological community has not yet witnessed a model that in a universal sense (i.e.","The European Hydrological System (or Systeme Hydrologique Europeen, SHE) was initiated as a collaborative venture in 1976 between the Danish Hydraulic Institute (Denmark), Institute of Hydrology (UK) and SOGREAH (France).","The fundamental scientific problems related to the inability to incorporate local scale spatial heterogeneity, scaling and uncertainty that were formulated are fundamentally still unresolved.",
10.1111/jiec.12306,A General System Structure and Accounting Framework for Socioeconomic Metabolism (2015),We demonstrate that bipartite directed graphs and SUTs are equivalent representations of SEM.,We show that the typical system structure of MFA and LCA is a directed graph.,A wide spectrum of accounting frameworks and models is available to describe socioeconomic metabolism (SEM).,It facilitates model comparison and can serve as a blueprint for a model-independent database of SEM.,"For the other models and some MFA and LCA studies, the system structure is a bipartite directed graph."
10.1016/j.simpat.2011.07.004,Simulation-based workforce assignment in a multi-organizational social network for alliance-based software development (2011),The proposed framework is composed of an assignment module and a prediction module.,"The prediction module and the assignment module are based on an agent-based simulation method and a multi-objective optimization model, respectively.","Based on the candidate workforce mix, the prediction module then predicts the short-term performance (productivity) as well as the long-term performance (workforce training and robustness of the organization) of the organization.","For a given task, the assignment module first selects a candidate workforce mix.","The proposed modeling framework is illustrated with a software enhancement request process in Kuali, an alliance-based open source software development project involving 12 organizations."
10.1145/1540530.1540535,The Optimizing-Simulator: An Illustration Using the Military Airlift Problem (2009),"In this article, we show that you can model complex problems using a range of decision functions, including both rule-based and cost-based logic, and spanning different classes of information.","There have been two primary modeling and algorithmic strategies for modeling operational problems in transportation and logistics: simulation, offering tremendous modeling flexibility, and optimization, which offers the intelligence of math programming.",We show how different types of decision functions can be designed using up to four classes of information.,,
10.1021/es5059742,Nondeterministic Computational Fluid Dynamics Modeling of Escherichia coli Inactivation by Peracetic Acid in Municipal Wastewater Contact Tanks (2015),"Finally, the ND-CFD model was used to generate sizing information in the form of probabilistic disinfection curves relating E. coli inactivation and probability of occurrence with the average PAA dose and PAA residual concentration at the outlet of the contact tank.","Wastewater disinfection processes are typically designed according to heuristics derived from batch experiments in which the interaction among wastewater quality, reactor hydraulics, and inactivation kinetics is often neglected.","In this paper, a computational fluid dynamics (CFD) study was conducted in a nondeterministic (ND) modeling framework to predict the Escherichia coli inactivation by peracetic acid (PAA) in municipal contact tanks fed by secondary settled wastewater effluent.",,
10.1016/j.specom.2015.12.002,Time-domain deterministic plus noise model based hybrid source modeling for statistical parametric speech synthesis (2016),Time-domain pitch-synchronous analysis is performed on the excitation or residual signal.,The spectrum and amplitude envelope of noise components are modeled using hidden Markov models (HMMs).,Performance evaluation results show that the proposed method is capable producing natural sounding synthetic speech and the quality is clearly better than the state-of-the-art statistical parametric speech synthesis systems.,This paper proposes a time-domain deterministic plus noise model based hybrid source modeling framework for improving the quality of statistical parametric speech synthesis system.,"In the proposed approach, the excitation signal is modeled as a combination of deterministic and noise components."
10.1016/S0265-931X(98)00013-7,"Basic microscopic theory of the distribution, transfer and uptake kinetics of dissolved radionuclides by suspended particulate matter - Part I: Theory development (1998)",Recently much experimental effort has been focused on determining those factors which affect the kinetics and the final equilibrium conditions for the uptake of radionuclides from the aqueous phase by particulate matter.,"At present, some of these results appear to be either surprising or contradictory and introduce same uncertainty in which parameter values are most appropriate for environmental modelling.","In this paper, we study the ionic exchange between the dissolved phase and suspended particles from a microscopic viewpoint, developing a mathematical description of the kinetic transfer and the k(d) distribution coefficients.",,
10.1016/S1364-8152(00)00027-X,Coupling methodologies for environmental models (2000),"This analysis is presented as a five-level coupling hierarchy, and includes a representation of a modeling framework for coupled environmental models requiring dynamic feedback during a simulation (e.g., multimedia modeling).","The framework addresses the special needs for this type of modeling, including spatial locking for environmental data, autogeneration of simulation metadata, simulation verification, and automated recovery from system problems.",,,
10.5194/hess-12-989-2008,HYDROGEIOS: a semi-distributed GIS-based hydrological model for modified river basins (2008),"The HYDROGEIOS modelling framework represents the main processes of the hydrological cycle in heavily modified catchments, with decision-depended abstractions and interactions between surface and groundwater flows.","The modelling philosophy aims to ensure consistency with the physical characteristics of the system, while keeping the number of parameters as low as possible.","By means of a challenging case study, the paper discusses appropriate modelling strategies which take advantage of the above framework, with the purpose to ensure a robust calibration and reproduce natural and human induced processes in the catchment as faithfully as possible.","A semi-distributed approach and a monthly simulation time step are adopted, which are sufficient for water resources management studies.","Therefore, multiple levels of schematization and parameterization are adopted, by combining multiple levels of geographical data."
10.2134/jeq2001.303729x,Endosulfan transport: II. Modeling airborne dispersal and deposition by spray and vapor (2001),Vapor deposition to water surfaces is described by a simple kinetic formulation dependent on an exchange velocity.,The dispersion of spray and vapor is described by similarity and mass-conservation principles approximated by Gaussian solutions.,"The broader context, described in another paper, is an integrative assessment of all transport pathways (both airborne and waterborne) contributing to endosulfan transport from farms to rivers.","Endosulfan (C9H6O3Cl6S; 6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-6,9-methano-2,4,3 benzodioxathiepin 3-oxide) and other agricultural chemicals can be transported from farms to rivers by several airborne pathways including spray drift and vapor transport.",
10.2166/hydro.2014.125,Custom functionality and integrative approaches for hydrological modelling tools for water resources planning and management (2015),This can result in an improvement in workflow and efficiencies.,"For planning purposes, the use of plug-ins is thought to be critical for modelling management rules for various jurisdictions since these can vary significantly between jurisdictions and change over time.","The paper introduces the plug-ins functionality of the modelling tool, its design and applications with three example plug-ins to demonstrate.","In addition, modellers can use plug-ins to integrate hydrological process and management models that may not be able to be built in the normal tool.",
10.1016/S0098-1354(99)80103-3,A hybrid approach for reactive separation systems (1999),The hybrid approach also provides tools for analysis of equilibrium for the rate-based model and for bifurcation analysis for all models.,The general modelling framework allows rate-based as well as equilibrium-based models for steady state and dynamic simulation modes.,Simulation results validating the models and highlighting the hybrid approach are presented for two well-known reactive systems.,"In this paper, a general modelling framework employing a hybrid approach for modelling and simulation of reactive separation systems such as reactive distillation is presented.",
10.1007/s12145-016-0254-6,SWAT hydrological model as a DaaS cloud service (2016),The article illustrates the analyses of the implementation of the SWAT model for the Sotk watershed of Lake Sevan in Armenia (Sargsyan 2007).,"Such a Desktop as a Service (DaaS) approach allowing users to work from anywhere, and gives centralized desktop management and great performance.",The main aim of this article is to introduce a new hydrological modeling service based on the Soil and Water Assessment Tool (SWAT) (Arnold et al.,"Earth Science community depends on the exploration, analysis and reprocessing of high volumes of data as well as the modeling and simulation of complex coupled systems on multiple scales.",
10.14430/arctic4521,"Conceptual Models for Marine and Freshwater Systems in Alaska: Flexible Tools for Research Planning, Prioritization and Communication (2015)","By addressing gaps in both knowledge and attention, participants implemented a strategy for research planning that complemented existing Chinook salmon research and management in the study region.","Two case studies, one on plankton-herring-baleen whale dynamics and one on Chinook salmon strategic research planning, are presented to illustrate techniques.",Conceptual ecological models synthesize information about complex systems into simplified visual maps and can be used to prioritize system components for research or management attention.,Conceptual modeling has been implemented across a range of disciplines and provides a useful tool that natural resource management and research groups can use to organize collaborative efforts and communicate research-or management progress to stakeholders or funders.,"In this article, we introduce conceptual modeling methods that incorporate expert ratings about a suite of properties of system components, including assessment of the state of knowledge, the strength of ecological impact, and the state of management or research attention devoted to a given component."
10.1016/j.envsoft.2012.03.007,Environmental model access and interoperability: The GEO Model Web initiative (2013),The Group on Earth Observation (GEO) Model Web initiative utilizes a Model as a Service approach to increase model access and sharing.,"There are also a variety of other key challenges, including difficulties in making models interoperable; calibration and validation; and social, cultural, and institutional constraints.","Although the long term vision of a consultative infrastructure is clearly an ambitious goal, even small steps towards that vision provide immediate benefits.","Architectural solutions, in keeping with the Model Web principles, exist for each of these technical challenges.","The long term vision is for a consultative infrastructure that can help address ""what if"" and other questions that decision makers and other users have."
10.1016/j.compind.2003.07.009,Integration of business modelling methods for enterprise information system analysis and user requirements gathering (2004),a guideline is proposed for using a composite of these three modelling methods to establish a set of business process models from different perspectives.,It is a staged approach in which different modelling method is used at different levels of granularity and details of information required.,"The modelling approach described in this paper is composed of three widely used modelling methods: IDEF0 to establish functional models, IDEF3 to capture process descriptions, and DFD to describe information/data flow among the activities.","Finally, a case study is presented in order to illustrate the effectiveness of such a modelling framework.",After a careful evaluation and comparison (including respective advantages and disadvantages) of the three adopted modelling methods.
10.1177/1094342005056120,Design and implementation of components in the Earth system modeling framework (2005),"A virtual machine underlies the component-level constructs in ESMF, providing both a foundation for performance portability and mechanisms for resource allocation and component sequencing.",,,,
10.1016/j.jhydrol.2007.05.016,Towards simulating biogeochemical hot spots in the landscape: A geographic object-based approach (2007),"However, in these simplified scenarios overall reduction efficiencies are more strongly governed by the slope of the subsurface and hydrogeomorphic configuration than by 1st order variations in topography.","Physically based models may offer a means to improve our understanding of how biogeochemical hot spots form in the landscape, and a way to quantify the aggregated effects of their occurrences across scales [Burt, T.P., Pinay, G., 2005.",Further development of this approach is advocated to provide a tool.,"For the steady-state examples, the spatial patterns of hot spot formation are governed by 1st (global) and 2nd (Local) order variations in subsurface topography which influence hydrologic residence time in sediments of varying thickness and depth variable saturated hydraulic conductivity.","With this challenge in mind, a prototypical, geographic object-based simulation framework is presented to demonstrate methods for coupled hydrological and biogeochemical modelling."
10.14512/gaia.14.2.9,Modelling roads and wildlife populations - Two examples for the contribution of modelling to landscape fragmentation research (2005),The two examples give rise to the conclusion that fragmentation research has to be embedded in a (landscape) ecological context.,Both examples address the problem of habitat fragmentation due to roads by analysing their effect on territorial wildlife populations.,Potential and limitations of models are demonstrated by two examples from the field of landscape fragmentation.,"This paper shows that models can neither set normative goals nor values, but can contribute to a scientific justification of conservation goals and can support decision-making.",
10.2166/hydro.2006.011,Hydroinformatics techniques in eco-environmental modelling and management (2006),Development of these models often demands a clear understanding of the processes involved.,"Conventionally, computer-based models use a mathematical formulation for the processes involved which are then solved by numerical methods.",A mussel dynamics model developed for the Upper Mississippi River in the USA demonstrates the feasibility of individual based modelling in ecosystem dynamics.,"Examples of integrated approaches to ecohydraulics modelling coupling formulations with cellular automata and physical equations with fuzzy rules are presented for applications on eutrophication modelling of Taihu Lake in China, competitive growths and colonization of two underwater macrophytes in Lake Veluwe in The Netherlands, and forecasting of algal blooms in the Dutch coastal waters on the North Sea.","Although the rapid advances of data-driven techniques have recently made great contributions to water-environment related research, data on ecosystems are often quite limited, which restricts the application of data mining methods to eco-environmental system modelling."
10.1016/j.enpol.2004.06.010,Diffusion trajectory of self-propagating innovations interacting with institutions - incorporation of multi-factors learning function to model PV diffusion in Japan (2006),The cumulative installed base is dependent upon the price of technology and the cost learning dynamics.,Empirical estimates from our model are compared with those from other logistics curve formulations and are shown to better fit the annual PV production data during the past quarter century in the case of Japan.,"We therefore attempt to put forward an institutional framework, based on viewing PV as a technology platform, to consider PV diffusion beyond mathematical and empirical modeling.",This paper utilizes a multi-factors learning function to represent such learning dynamics.,This paper first proposes a modeling framework to study diffusion of innovations which exhibit strong interaction with the institution systems across which they diffuse.
10.2166/hydro.2011.020,Integrating three lake models into a Phytoplankton Prediction System for Lake Taihu (Taihu PPS) with Python (2012),The system predicts the short-term (1-4 days) distribution of phytoplankton biomass in this large eutrophic lake in China.,These features facilitate efficient integration of the three models into Taihu PPS.,"Advanced tools (e. g. tools for statistics, 3D visualization and model calibration) could be developed in the future with the aid of the continuously updated Python libraries.","To overcome this problem, we used Python to integrate three lake models into a Phytoplankton Prediction System for Lake Taihu (Taihu PPS).",Taihu PPS simulated phytoplankton biomass well and has already been applied to support decision making.
10.1021/acs.est.5b04681,How Well Does LCA Model Land Use Impacts on Biodiversity?-A Comparison with Approaches from Ecology and Conservation (2016),The UNEP/SETAC Life Cycle Initiative is engaged in building consensus on a shared modeling framework to highlight best-practice and guide model application by practitioners.,Many diverging approaches have been proposed in an expanding literature on the topic.,We identify seven best-practice recommendations that can be implemented immediately to improve LCA models based on existing approaches in the literature.,The modeling of land use impacts on biodiversity is considered a priority in life cycle assessment (LCA).,"While our research focuses on conceptual model design, further quantitative comparison of promising models in shared case studies is an essential prerequisite for future informed model choice."
10.1111/wej.12190,"Use of continuous simulation model (COSIMAT) as a complementary tool to model sewer systems: a case study on the Paruck collector, Brussels, Belgium (2016)",The COSIMAT model was tested against a detailed model set up on the SWMM.,The Paruck collector - one of the major Collector of the Brussels' sewer system was used as an example case.,Results showed that the accuracy of the simplified COSIMAT model was comparable to that of the detailed hydrodynamic model (SWMM) with a significant reduction of computational time by a factor of 8.,"Considering this, we developed an alternative simple continuous simulation model (COSIMAT) using the SIMULINK module in MATLAB as a means of solving the issue of computational time associated with the detailed models.",We believe such alternative approaches would be useful to replace a computationally demanding model component of an integrated modelling system of a complex sewer system.
10.1016/j.envsoft.2004.08.016,A case study of environmental modelling and simulation using transplantable components (2005),These changes have been supported by development of a range of modelling environments that allow rapid creation of environmental models from components.,"It was found that, when applied using a powerful and flexible modelling environment, the component-based modelling concept provides not only an elegant method for model development, but also the opportunity to explore model expansion and refinement through use of transplantable components.",To date there has been little exploration of the opportunities that modelling environments offer in terms of flexible model construction by transplanting components.,"Additionally, the concepts of component-based software development and use of object-oriented programming have produced new environmental modelling methods.","In the work reported here, simple catchment-based nonpoint source pollution models are constructed using the ICMS modelling environment, and a number of different data types and components are used within a single model structure to estimate pollution loads."
10.1016/j.cpc.2010.12.028,Integrated modeling for ion cyclotron resonant heating in toroidal systems (2011),The package is thoroughly tested and it is demonstrated that a number of iterations have to be performed in order to find a consistent solution.,"This article describes the workings of the three codes VMEC, LEMan and VENUS and how they are linked for iterated computations in a code package we have named SCENIC.",,,
10.2166/hydro.2007.023,OpenMI: Open modelling interface (2007),"The OPenMI Provides a standardized interface to define, describe and transfer data on a time basis between software components that run simultaneously, thus supporting systems where feedback between the modelled processes is necessary in order to achieve physically sound results.","The OpenMI is designed to accommodate the easy migration of existing modelling systems, since their re-implementation may not be economically feasible due to the large investments that have been put into the development and testing of these systems.","Since all-inclusive modelling software is difficult to achieve, and possibly even undesirable, integrated modelling requires the linkage of individual models or model components that address specific domains.",Management issues in many sectors of society demand integrated analysis that can be supported by integrated modelling.,
10.1016/j.envsoft.2016.10.007,Comparative analysis of discretization methods in Bayesian networks (2017),"There are several mathematical methods for constructing discrete distributions, the implications of which on the resulting model has not been discussed in literature.","Discretization invariably results in loss of information, and both the discretization method and the number of intervals determines the level of such loss.",We designed an experiment to evaluate the impact of commonly used discretization methods and number of intervals on the developed BNs.,,
10.1007/978-0-387-70802-7_30,Managing a software development organization with a TQM approach for balance in a period of rapid growth (2007),"We suggest a ""double bladed"" quality tool to be used by small and medium sized software organizations: supporting the managerial work with TQM principles derived from the EFQM, together with process improvement efforts following the CMMI model.","Software organizations rely on quality models designed for their specific purposes, the Capability Maturity Model Integration (CMMI) being the most prominent model to follow.",A farther framework suggested by the European Forum for Quality Management (EFQM) also gives a set of principles to follow.,,
10.1016/S0010-4655(97)00107-0,IMAS. Integrated modeling and analysis system for the solution of optimal control problems (1997),It provides the tangent-linear and adjoint model to a given Fortran program semi-automatically by an operator overloading technique.,Means to explore the (approximated) Hessian or inverse Hessian (to retrieve the diagonal or a column in case of large matrices) are provided.,"Thus confidence limits, variances, and covariances of the retrieved parameters can be obtained.","IMAS is written in Fortran 90 and makes use of the new features of the language (abstract data types, modules).",An Integrated Modeling and Analysis System (IMAS) for the solution of control problems is presented.
10.1016/0048-9697(95)04974-6,Decomposition processes: Modelling approaches and applications (1996),"For these reasons, the impacts of local, regional or global environmental changes on the quality and turnover of dead organic matter are of considerable interest.","Alternatively, many simulation models have been constructed to gain insight to potential impacts of anthropogenic activities.","In this paper, we examine models developed at different levels of resolution to simulate various aspects of decomposition and nutrient cycling and how they have been used to assess potential impacts of environmental changes on terrestrial ecosystems.",Decomposition is also a complex phenomenon that can be modified by changes in the characteristics of the decaying materials or prevailing environmental conditions.,"Decomposition is a fundamental ecosystem process, strongly influencing ecosystem dynamics through the release of organically bound nutrients."
10.1111/mice.12348,Multiagent Simulation for Complex Adaptive Modeling of Road Infrastructure Resilience to Sea-Level Rise (2018),"To enable assessing the long-term resilience of infrastructure to such chronic impacts of sea-level rise, the present study created a novel complex system modeling framework that integrates: (i) stochastic simulation of sea-level rise stressors, based on the data obtained from downscaled climate studies pertaining to future projections of sea level and precipitation; (ii) dynamic modeling of infrastructure conditions by considering regular decay of infrastructure, as well as structural damages caused by flooding; and (iii) a decision-theoretic modeling of infrastructure management and adaptation processes based on bounded rationality and regret theories.",Infrastructure systems in coastal areas are exposed to episodic flooding exacerbated by sea-level rise stressors.,"Using the proposed framework and data collected from a road network in Miami, a multiagent computational simulation model was created to assess the long-term cost and performance of the road network under various sea-level rise scenarios, adaptation approaches, and network degradation effects.",The results showed the capabilities of the proposed computational model for robust planning and scenario analysis to enhance the resilience of infrastructure systems to sea-level rise impacts.,
10.1016/j.envsci.2018.06.018,Building a reliable evidence base: Legal challenges in environmental decision-making call for a more rigorous adoption of best practices in environmental modelling (2018),The objective of this study was thus to explicitly identify and document the challenges associated with the use of predictive modelling in the environmental and resource management decision-making process through a systematic review of New Zealand legal decisions.,Defensible models often adhere to rigorous scientific method and the adoption of best modelling practice that ultimately facilitates a more reliable evidence base.,None of the challenges were regulatory process challenges.,Environmental decision-making frequently relies on predictive mathematical modelling as an evidence base.,
10.1016/j.jcp.2011.02.006,Adaptive numerical algorithms in space weather modeling (2012),Modeling disparate scales within BATS-R-US is achieved by a block-adaptive mesh both in Cartesian and generalized coordinates.,"Most recently we have created a new core for BATS-R-US: the Block-Adaptive Tree Library (BAIL) that provides a general toolkit for creating, load balancing and message passing in a 1,2 or 3 dimensional block-adaptive grid.","BATS-R-US uses several time-integration schemes to address multiple time-scales: explicit time stepping with fixed or local time steps, partially steady-state evolution, point-implicit, semi-implicit, explicit/implicit, and fully implicit numerical schemes.",The goal of space weather forecasting is to provide an opportunity to mitigate these negative effects.,A multi-physics system can be modeled by a software framework comprising several components.
10.1016/j.compchemeng.2018.08.011,Kinetic Monte Carlo modeling of multivalent binding of CTB proteins with GM1 receptors (2018),"First, a steady-state diffusion equation is introduced to model the diffusion of CTB proteins in the solution phase.","Second, a kMC model is proposed to describe a fluctuation in the surface reaction rates as well as the evolution of surface configurations, and their effects on the binding kinetics.",,,
10.1016/j.jhydrol.2016.06.009,Flexibility on storage-release based distributed hydrologic modeling with object-oriented approach (2016),"The model is tested for demonstrating model flexibility and extensibility to know how to well integrate object-oriented approach to further hydrologic research issues, e.g., reconstructing missing precipitation in this study, without changing its main frame.","To address this need, a storage-release based distributed hydrologic model,(STORE DHM) is developed based on an object-oriented approach.","With the availability of advanced hydrologic data in public domain such as remote sensed and climate change scenario data, there is a need for a modeling framework that is capable of using these data to simulate and extend hydrologic processes with multidisciplinary approaches for sustainable water resources management.","Consequently, this study suggests that STORE DHM with an object-oriented approach will be a comprehensive water resources modeling tools by adding additional classes for toward developing through its flexibility and extensibility.",This study also describes a conceptual and structural framework of object oriented inheritance and aggregation characteristics under the STORE DHM.
10.1016/j.jhydrol.2003.12.010,A neuro-fuzzy computing technique for modeling hydrological time series (2004),The model showed good performance in terms of various statistical indices.,"It was observed that the ANFIS model preserves the potential of the ANN approach fully, and eases the model building process.","The results are highly promising, and a comparative analysis suggests that the proposed modeling approach outperforms ANNs and other traditional time series models in terms of computational speed, forecast errors, efficiency, peak flow estimation etc.",An introduction to the ANFIS modeling approach is also presented.,"The advantage of the method is that it does not require the model structure to be known a priori, in contrast to most of the time series modeling techniques."
10.1016/j.agee.2011.03.005,Comparison of scale and scaling issues in integrated land-use models for policy support (2011),From these examples we find that scaling issues in model integration typically involve trade-offs among four factors: (1) the scale at which end users or policy makers require information: (2) the scale at which processes take place and the representation of those processes in a single model; (3) the way to integrate model components representing processes occurring at different scales; and (4) the limitations posed by practical restrictions such as data limitations and computation speed.,All have a strong agricultural component and are developed to support policy making.,Recently an increasing number of integrated land-use models have become available that support policy making.,"Furthermore we conclude that the complexity of the model components and the spatial and temporal resolutions applied in the models are generally related to the size of the study area, while its thematic resolution is mostly driven by user requirements.","Inevitably, their model components represent processes that act on different scales and that use different levels of detail to represent those processes."
10.1016/j.envsoft.2014.10.010,Integrating pest population models with biophysical crop models to better represent the farming system (2015),"This linking of population models to simulate pest populations and biophysical models to simulate crop growth and development increases the complexity of the simulation, but provides a tool to investigate biotic constraints within farming systems and further moves APSIM towards being an agro-ecological framework.","Farming systems frameworks such as the Agricultural Production Systems simulator (APSIM) represent fluxes through the soil, plant and atmosphere of the system well, but do not generally consider the biotic constraints that function within the system.",We designed a method that allowed population models built in DYMEX to interact with APSIM.,A rust model developed in DYMEX is used to demonstrate how the developing rust population reduces the crop's green leaf area.,The success of the linking process is seen in the interaction of the two models and how changes in rust population on the crop's leaves feedback to the APSIM crop modifying the growth and development of the crop's leaf area.
10.1111/j.1745-6592.2004.tb01306.x,Experimental and numerical investigation of DNAPL dissolution processes in a laboratory aquifer model (2004),A detailed sensitivity analysis was completed to study the effects of uncertainties associated with the model parameters.,The modeling framework has been shown to be capable of simulating the observed results.,,,
10.1039/b821109b,Modeling and performance assessment of Pd- and Pd/Au-based catalytic membrane reactors for hydrogen production (2009),"In particular, by appropriately defining the Delta-index, which explicitly captures potential performance and process intensification benefits associated with attainable total CH4 conversion levels under different reactor operating conditions, it is shown that the optimum CMR performance is achieved at high pressure and low temperature operating conditions, which was particularly suitable for the attainment of key process intensification objectives as well as optimum performance target levels.","In all simulation runs conducted, the superior performance of both the Pd- and Pd/Au-based CMR over the PBR was amply demonstrated.","A mathematical steady-state modeling framework for the isothermal operation of a membrane reactor for methane steam reforming is developed, and a comparative performance assessment of the catalytic membrane reactor (CMR) versus a conventional packed bed reactor (PBR) is accordingly conducted.","Furthermore, within the proposed CMR modeling framework, an index-based analysis is conducted that concretely quantifies progress towards the attainment of key process intensification objectives.",
10.1002/eco.2022,A review of macroinvertebrate- and fish-based stream health modelling techniques (2018),"During the last three decades, explaining cause-effect relationships between natural and anthropogenic disturbances with measures of stream health have motivated the growing application of statistical, machine learning, and soft computing methods.","Therefore, a consensus regarding monitoring and modelling practices for stream health applications is recommended.",Recent advances have suggested the need for integrated modelling systems to enhance the predictive ability and improve interpretability.,"Moreover, issues regarding variable selection, model interpretability, ensemble modelling, and model evaluation and overfitting are discussed.",
10.1007/s12145-017-0294-6,A stakeholder consultation into hydro-meteorological e-science environments (2017),Transatlantic experiences were compared and contrasted.,,,,
10.1111/jiec.12303,"Combining Multiregional Input-Output Analysis with a World Trade Model for Evaluating Scenarios for Sustainable Use of Global Resources, Part I: Conceptual Framework (2016)","We describe the compilation of an MRIO database from the results of scenario analysis using the world trade model (WTM) in a companion article (Part II, Implementation); the subsequent application of MRIO techniques to this database permits the evaluation of prospects for the future.",The article shows how organizing such scenario outcomes into an MRIO database can extend the reach of MRIO analysis to the future while simultaneously supplementing the capabilities of the world trade modeling framework.,"Two lines of research rooted in I-O economics, multiregional input-output (MRIO) analysis and I-O modeling of the world economy, describe and analyze these relationships, the first for the past, increasingly in the form of footprints and the underlying pathways, and the latter under alternative scenarios about possible courses of action in the future.",This fact has stimulated a growing body of empirical analysis using input-output (I-O) databases and techniques to reveal and quantify the underlying linkages.,
